order_id,customer_id,order_date,order_status,payment_method,shipping_address,total_amount
ORD_00002771,CUST_000608,2025-03-22,Processing,Debit Card,"0600 Anthony Mountain Suite 006
New Devon, PA 36421",5087.59
ORD_00002772,CUST_000098,2025-04-29,Pending,Bank Transfer,"31338 Thomas Unions Suite 428
Georgehaven, GU 43004",6470.39
ORD_00002773,CUST_000484,2024-07-07,Processing,PayPal,"5658 Ortiz Square Apt. 816
Sarahchester, IA 49930",5513.9
ORD_00002774,CUST_000346,2024-12-10,Processing,Credit Card,"5795 Samuel Lane
Barbaraberg, WI 85793",2120.55
ORD_00002775,CUST_000510,2024-12-04,Delivered,Debit Card,"3226 King Manors Suite 197
Taylorberg, MO 54916",3843.9
ORD_00002776,CUST_000311,2025-04-28,Cancelled,PayPal,"USS Flores
FPO AA 00812",6035.95
ORD_00002777,CUST_000234,2024-10-05,Processing,Bank Transfer,"766 Kevin Plaza Apt. 323
West Samuel, NM 97489",403.22
ORD_00002778,CUST_000622,2025-02-20,Delivered,Bank Transfer,"182 Tara Locks
West Michaeltown, PA 57309",2252.52
ORD_00002779,CUST_000446,2025-03-17,Processing,Bank Transfer,"01134 Robert Street
Christopherside, SD 58233",1172.06
ORD_00002780,CUST_000993,2024-12-25,Pending,PayPal,"PSC 4819, Box 5714
APO AP 52857",1644.53
ORD_00002781,CUST_000985,2024-08-30,Pending,Credit Card,"55297 Caitlin Isle
North Stevenberg, NM 31833",5268.14
ORD_00002782,CUST_000976,2024-08-22,Shipped,Bank Transfer,"769 Terri Wells
North Alice, ND 32812",2048.65
ORD_00002783,CUST_000623,2024-08-28,Shipped,Debit Card,"78381 Atkins Hollow Suite 376
Rodriguezville, OH 93811",499.56
ORD_00002784,CUST_000241,2024-06-26,Cancelled,Bank Transfer,"USCGC Turner
FPO AE 47822",162.71
ORD_00002785,CUST_000823,2025-05-14,Processing,Bank Transfer,"7142 Jennifer Lakes
Coleshire, MD 81283",7201.11
ORD_00002786,CUST_000503,2024-11-18,Pending,PayPal,"420 Bennett Coves Apt. 494
Jimmyhaven, WY 42785",8197.6
ORD_00002787,CUST_000647,2025-04-16,Processing,PayPal,"97848 Alicia Flat Apt. 428
North Derekborough, SC 55096",5854.88
ORD_00002788,CUST_000646,2024-08-02,Shipped,Bank Transfer,"PSC 3828, Box 8777
APO AP 96120",4764.81
ORD_00002789,CUST_000627,2025-04-03,Pending,Debit Card,"50357 Wright Prairie
Nicoletown, GU 85669",1505.83
ORD_00002790,CUST_000543,2025-05-16,Shipped,PayPal,"863 Stacy Wells Apt. 741
Powellville, PR 95096",8263.51
ORD_00002791,CUST_000743,2024-12-16,Shipped,Debit Card,"3303 Russo Groves Suite 702
Graytown, SC 54943",6829.7
ORD_00002792,CUST_000379,2024-11-24,Cancelled,Bank Transfer,"83430 Montgomery Burgs
West Jodi, MI 50038",2697.92
ORD_00002793,CUST_000065,2024-09-11,Pending,Bank Transfer,"09069 Dylan Cove Apt. 326
North Alexis, PR 33156",4178.8
ORD_00002794,CUST_000379,2025-06-02,Delivered,Debit Card,"629 Reid Extension
East David, CT 84262",3438.1
ORD_00002795,CUST_000215,2024-08-05,Shipped,Debit Card,"5538 Thomas Fords Suite 799
Powersbury, ME 52724",975.5
ORD_00002796,CUST_000932,2024-12-18,Shipped,Bank Transfer,"185 Daniel Trail
Moniqueshire, WY 41661",7514.46
ORD_00002797,CUST_000806,2025-01-14,Shipped,PayPal,"383 Kelli Unions Suite 472
Christinaview, WY 18624",4663.88
ORD_00002798,CUST_000592,2024-07-19,Shipped,Debit Card,"561 Humphrey Pass Apt. 481
East Brittanyville, NC 99120",2899.19
ORD_00002799,CUST_000924,2025-04-22,Processing,PayPal,"72948 Carl Circles Apt. 070
Gailfort, IA 65437",7091.13
ORD_00002800,CUST_000801,2024-11-28,Cancelled,Debit Card,"40961 Sanchez Street Apt. 203
West Sharon, LA 05524",261.44
ORD_00002801,CUST_000726,2024-12-21,Cancelled,Debit Card,"77631 Frances Circles Apt. 665
Port Hannahbury, AK 57247",9362.21
ORD_00002802,CUST_000833,2024-11-26,Processing,Bank Transfer,"84346 Dorothy Pike
Scottville, GA 41119",4818.92
ORD_00002803,CUST_000577,2024-06-18,Delivered,Credit Card,"378 Jennings Hill
Port Josephfort, PW 63580",9092.55
ORD_00002804,CUST_000321,2025-01-06,Cancelled,Credit Card,"284 April Point
Natalieshire, MD 72239",1278.52
ORD_00002805,CUST_000394,2025-04-27,Processing,PayPal,"68643 Castro Drive
Lake Christopherborough, TN 10475",3334.84
ORD_00002806,CUST_000084,2025-04-29,Cancelled,Bank Transfer,"6278 Chad Crossroad
Port Joshua, RI 89986",11244.94
ORD_00002807,CUST_000474,2025-04-02,Cancelled,PayPal,"7696 Fuentes Gardens Apt. 185
South Danaborough, AK 81800",7970.19
ORD_00002808,CUST_000069,2024-10-20,Delivered,Bank Transfer,"1436 Sandra Cliff Suite 912
West Stephanieport, LA 39082",5290.44
ORD_00002809,CUST_000797,2024-11-01,Processing,PayPal,"97466 Kevin Meadows
Caitlinstad, UT 61027",10174.1
ORD_00002810,CUST_000729,2024-09-29,Processing,PayPal,"8631 John Flats
Port Danielle, CO 25221",555.78
ORD_00002811,CUST_000869,2024-07-31,Pending,Bank Transfer,"76265 Ronald Walks Apt. 368
Aaronfurt, AS 77811",555.78
ORD_00002812,CUST_000253,2024-11-17,Processing,Credit Card,"31210 White Lane Suite 272
Bryceton, WI 89671",9365.71
ORD_00002813,CUST_000336,2025-01-09,Shipped,Bank Transfer,"1653 Hill Union Suite 699
Jennifertown, MD 64201",9627.24
ORD_00002814,CUST_000576,2024-06-28,Processing,PayPal,"177 Cassandra Lock Apt. 292
South James, AS 27420",2478.57
ORD_00002815,CUST_000980,2024-10-11,Shipped,Bank Transfer,"354 Schwartz Falls
Alexfurt, IA 18472",5406.35
ORD_00002816,CUST_000322,2024-12-11,Cancelled,Debit Card,"688 Thomas Alley
Blankenshipstad, AZ 96174",7618.7
ORD_00002817,CUST_000844,2024-08-04,Processing,Credit Card,"0806 Anna Fork
Lake Janetview, SC 89326",5620.42
ORD_00002818,CUST_000303,2024-07-26,Pending,Debit Card,"998 Patrick Squares Apt. 484
South Hunter, MN 94717",947.77
ORD_00002819,CUST_000537,2024-06-13,Cancelled,PayPal,"6576 Shirley Plaza Apt. 883
Royton, PA 00582",519.33
ORD_00002820,CUST_000255,2024-10-21,Delivered,Bank Transfer,"5633 Hernandez Falls Suite 159
South Willie, CT 91007",3299.11
ORD_00002821,CUST_000718,2024-06-25,Pending,PayPal,"50668 James Lights Apt. 265
Lake Rebeccabury, MD 84940",9249.18
ORD_00002822,CUST_000268,2024-08-20,Processing,Debit Card,"42900 Tammy Glens
Barnesfurt, RI 86225",6351.89
ORD_00002823,CUST_000304,2024-09-07,Pending,Credit Card,"8087 Blake Stravenue
New Courtneyburgh, IL 29300",5083.05
ORD_00002824,CUST_000668,2024-10-23,Delivered,Credit Card,"4615 Hunter Key Suite 519
Crawfordfort, NM 56796",3815.06
ORD_00002825,CUST_000378,2024-07-05,Delivered,Debit Card,"2100 Rebecca Wall
North Heather, OH 23075",2208.93
ORD_00002826,CUST_000458,2024-08-22,Delivered,Debit Card,"63878 Christopher Grove Apt. 449
Stephaniechester, MS 51618",1876.11
ORD_00002827,CUST_000609,2025-04-12,Delivered,PayPal,"269 Patricia Pass
West Bradleyview, CT 20429",2619.03
ORD_00002828,CUST_000111,2024-11-30,Shipped,Bank Transfer,"56353 Singleton Wells Suite 236
East Adriana, FL 90288",1048.4
ORD_00002829,CUST_000283,2025-01-18,Processing,Bank Transfer,"35796 Burke Streets Suite 356
Patriciaville, WY 30529",5394.22
ORD_00002830,CUST_000292,2025-01-06,Processing,Debit Card,"434 Forbes Mount Suite 371
Isaacfort, ID 29681",3077.06
ORD_00002831,CUST_000331,2025-06-01,Pending,Credit Card,"2772 Miller Roads
West Dana, OR 36814",4388.59
ORD_00002832,CUST_000054,2025-04-06,Shipped,Bank Transfer,"67365 Thomas Fords
North Erica, FM 04141",6563.93
ORD_00002833,CUST_000378,2024-11-27,Processing,PayPal,"68326 Bradley Fall
Lake Sarahbury, AK 76838",2555.29
ORD_00002834,CUST_000852,2024-06-10,Delivered,Credit Card,"08858 Bryan Throughway
Phillipbury, IN 91642",7270.78
ORD_00002835,CUST_000644,2025-04-12,Delivered,PayPal,"530 Elizabeth Club Suite 572
South Kelly, AL 26483",6173.86
ORD_00002836,CUST_000406,2024-06-14,Processing,PayPal,"Unit 7509 Box 9197
DPO AA 42239",3495.67
ORD_00002837,CUST_000628,2024-09-30,Pending,PayPal,"7663 Wendy Spurs
Baileyshire, MA 23806",6072.2
ORD_00002838,CUST_000332,2024-10-27,Cancelled,Credit Card,"3420 Bailey Mountains
Pricebury, AL 30012",6849.94
ORD_00002839,CUST_000905,2024-06-12,Cancelled,Credit Card,"95677 Christopher Place
Douglasberg, KY 65215",5945.61
ORD_00002840,CUST_000741,2024-12-19,Processing,Bank Transfer,"290 Huang Landing Suite 381
New Jessica, UT 71542",247.12
ORD_00002841,CUST_000066,2024-08-12,Pending,Debit Card,"24126 Jason Inlet
West Danielle, SC 91898",5664.77
ORD_00002842,CUST_000156,2024-12-27,Pending,Debit Card,"013 Peter Hills Suite 398
Timothyfort, SD 37902",2532.31
ORD_00002843,CUST_000963,2024-12-16,Processing,Credit Card,"531 Heather Plaza Suite 527
South Ralph, MI 40125",209.9
ORD_00002844,CUST_000773,2024-12-07,Shipped,PayPal,"03174 Johnson Course
Rochamouth, ND 50465",480.76
ORD_00002845,CUST_000347,2025-05-27,Pending,Bank Transfer,"180 Cooper Radial Suite 338
West Donnabury, MD 86733",3787.75
ORD_00002846,CUST_000352,2025-06-06,Pending,Bank Transfer,"351 Matthew Lakes
West Christopher, VA 63716",653.82
ORD_00002847,CUST_000411,2024-11-16,Cancelled,Credit Card,"530 Francisco Light Suite 823
Port Josephborough, HI 72965",9186.32
ORD_00002848,CUST_000538,2025-01-12,Delivered,Bank Transfer,"180 Lopez Ford Suite 851
East Gerald, OK 48396",1413.7
ORD_00002849,CUST_000712,2025-01-24,Processing,Credit Card,"646 Alexander Lake Suite 141
Port Josephside, NY 50379",918.38
ORD_00002850,CUST_000834,2024-12-08,Processing,Bank Transfer,"46847 William Locks Apt. 081
Lake Frances, CO 77712",1279.42
ORD_00002851,CUST_000163,2024-11-11,Pending,PayPal,"971 Lindsay Road
Lewismouth, HI 63438",1475.92
ORD_00002852,CUST_000233,2024-08-18,Processing,Credit Card,"0850 Williams Junctions
South Richardmouth, MA 92189",2675.56
ORD_00002853,CUST_000661,2024-07-05,Cancelled,Credit Card,"02779 Allen Road Suite 193
Port Bradleyside, VA 19236",10505.22
ORD_00002854,CUST_000054,2025-03-18,Processing,Bank Transfer,"612 Lauren Shores Suite 959
Smithborough, GA 14236",1503.84
ORD_00002855,CUST_000044,2024-09-12,Pending,Debit Card,"843 Norris Center
South Jennifertown, IA 82275",1704.38
ORD_00002856,CUST_000777,2025-04-18,Processing,Debit Card,"USNS Sanchez
FPO AE 87563",4603.74
ORD_00002857,CUST_000978,2025-01-31,Processing,PayPal,"PSC 5438, Box 0072
APO AP 75075",4366.17
ORD_00002858,CUST_000331,2024-07-27,Delivered,Bank Transfer,"891 Reynolds Junction Suite 492
South Mary, KS 23329",1464.59
ORD_00002859,CUST_000020,2024-07-15,Cancelled,PayPal,"014 Garcia Drive Suite 139
West Jamesberg, NE 09759",5299.69
ORD_00002860,CUST_000505,2024-11-13,Pending,Bank Transfer,"353 Ashley Trail
Ashleyfurt, PA 51601",866.54
ORD_00002861,CUST_000564,2024-07-31,Pending,Credit Card,"58073 Hardin Walk Suite 611
Rodgersview, AR 94083",805.89
ORD_00002862,CUST_000205,2024-11-28,Cancelled,Credit Card,"55390 Michael Road
Leeport, MH 30394",480.94
ORD_00002863,CUST_000214,2025-03-22,Processing,Bank Transfer,"701 Karen Prairie
Aaronstad, PR 05839",7595.49
ORD_00002864,CUST_000008,2025-03-31,Shipped,Credit Card,"09165 Justin Route Apt. 980
Adamport, GA 11933",1378.45
ORD_00002865,CUST_000596,2025-05-15,Shipped,Debit Card,"03626 Walton Forges
South Martin, LA 32372",3037.07
ORD_00002866,CUST_000407,2024-11-10,Processing,Debit Card,"75425 Martin Hills
Lake Joanne, WI 37248",2659.84
ORD_00002867,CUST_000550,2024-07-06,Pending,PayPal,"728 Hamilton Burgs
Robinsonside, RI 42905",4444.08
ORD_00002868,CUST_000273,2024-06-12,Cancelled,PayPal,"510 Wilson Viaduct
New Susanborough, CO 99030",3051.89
ORD_00002869,CUST_000524,2025-02-19,Delivered,Debit Card,"15822 Lawrence Knolls Suite 702
South Jasmineville, PA 84397",3751.43
ORD_00002870,CUST_000855,2024-10-18,Processing,PayPal,"562 Nguyen Path
Lake Karenbury, WA 55129",8803.67
ORD_00002871,CUST_000343,2025-05-11,Processing,PayPal,"800 Moore Land
Peggyberg, CT 18525",2218.95
ORD_00002872,CUST_000920,2025-04-12,Shipped,Bank Transfer,"6314 Wade Grove Suite 684
Maciasmouth, MD 57787",4083.42
ORD_00002873,CUST_000123,2024-08-04,Shipped,Bank Transfer,"29271 Paul Ramp Suite 675
Courtneybury, GU 13124",4242.17
ORD_00002874,CUST_000030,2024-07-05,Delivered,Bank Transfer,"34893 Jason Highway
Christopherville, ND 57174",788.34
ORD_00002875,CUST_000210,2024-10-03,Processing,Credit Card,"6080 Burke Village
Jenkinsville, IN 08438",3832.42
ORD_00002876,CUST_000043,2024-08-18,Delivered,Credit Card,"2213 Smith Locks Suite 720
Amandafurt, AL 89272",7087.6
ORD_00002877,CUST_000761,2024-07-01,Processing,Debit Card,"133 Kaitlyn Mountain
Port Sarahville, PA 47880",3916.39
ORD_00002878,CUST_000778,2025-01-15,Cancelled,PayPal,"1338 Cherry Forest
Baileychester, ND 20542",6983.45
ORD_00002879,CUST_000853,2025-02-16,Processing,PayPal,"12573 Nancy Camp Suite 339
Port Elainechester, MA 80016",150.1
ORD_00002880,CUST_000370,2024-07-31,Delivered,Credit Card,"Unit 5093 Box 7300
DPO AE 54599",4515.32
ORD_00002881,CUST_000664,2024-08-16,Processing,PayPal,"7220 Alex Stravenue
Port Wanda, NY 29371",5197.21
ORD_00002882,CUST_000223,2024-07-07,Cancelled,Credit Card,"97472 Graham Throughway
Sarahshire, SC 39337",6571.22
ORD_00002883,CUST_000318,2024-12-02,Pending,Debit Card,"072 Robert Avenue
New Laura, KY 75525",911.24
ORD_00002884,CUST_000850,2024-11-10,Processing,PayPal,"164 Darin Flats Apt. 681
West Jessica, MH 62634",4729.53
ORD_00002885,CUST_000212,2024-12-15,Delivered,Bank Transfer,"025 Tracy Meadow
East Donaldton, TX 55371",2062.86
ORD_00002886,CUST_000738,2025-02-14,Shipped,Bank Transfer,"5864 Kenneth Summit
East Bryan, FM 91804",3702.68
ORD_00002887,CUST_000401,2024-12-19,Cancelled,Debit Card,"33077 Steven Land Apt. 474
Ramirezfurt, ME 02011",1371.85
ORD_00002888,CUST_000943,2024-07-31,Delivered,Bank Transfer,"USNV Petersen
FPO AA 85347",1376.07
ORD_00002889,CUST_000575,2024-09-26,Cancelled,PayPal,"42835 Long Cliff
Lake Robertville, MH 37327",2290.64
ORD_00002890,CUST_000815,2024-06-24,Processing,Credit Card,"9123 Lowe Mission Apt. 003
North Ray, NV 93690",3484.54
ORD_00002891,CUST_000632,2025-03-16,Pending,Credit Card,"PSC 9062, Box 0709
APO AP 69296",5928.89
ORD_00002892,CUST_000874,2024-10-26,Pending,Credit Card,"43165 Stewart Track Suite 754
Sheliaville, SC 97790",2028.64
ORD_00002893,CUST_000878,2024-10-21,Pending,PayPal,"72156 Lee Meadow Apt. 795
Dianaborough, AR 38904",3355.9
ORD_00002894,CUST_000953,2024-06-25,Pending,PayPal,"710 Thomas Alley Suite 939
Careyview, CT 13661",6451.32
ORD_00002895,CUST_000456,2024-11-25,Delivered,Debit Card,"401 Omar Loop Apt. 759
North Laurentown, GU 07921",1535.54
ORD_00002896,CUST_000100,2025-02-22,Pending,PayPal,"837 Edward Stream
Cisneroston, FL 92108",2357.82
ORD_00002897,CUST_000221,2024-12-19,Processing,Bank Transfer,"2043 Brown Isle Suite 131
Stewartmouth, WY 16063",265.2
ORD_00002898,CUST_000760,2024-07-31,Shipped,Credit Card,"23271 Edward Rapid
Port Sharonfurt, MS 90632",4485.02
ORD_00002899,CUST_000287,2025-06-01,Delivered,Credit Card,"11569 Garcia Stravenue Suite 162
Porterside, DC 10782",1159.36
ORD_00002900,CUST_000305,2024-09-13,Pending,Credit Card,"475 Gary Lodge Apt. 586
New Connieland, WA 31750",2948.65
ORD_00002901,CUST_000310,2024-09-25,Processing,PayPal,"1379 Kane Mountain Suite 495
Robinsonside, NE 86911",5945.57
ORD_00002902,CUST_000468,2024-08-06,Processing,Credit Card,"79963 Cesar Ranch
Lake Samantha, VT 71387",4102.34
ORD_00002903,CUST_000942,2024-12-06,Pending,Bank Transfer,"258 Martin Forest
New Lindseyburgh, NH 31575",2173.01
ORD_00002904,CUST_000179,2025-04-29,Pending,Credit Card,"77424 Casey Valleys Suite 648
South Wesleyview, AR 52136",4013.2
ORD_00002905,CUST_000089,2024-07-24,Processing,Bank Transfer,"7964 Andrea Mission
East Justin, MS 21580",10925.09
ORD_00002906,CUST_000891,2024-08-04,Cancelled,PayPal,"2872 Maria Courts Apt. 040
Lake Matthewland, GA 96866",3515.1
ORD_00002907,CUST_000277,2025-01-16,Pending,Bank Transfer,"USCGC Stuart
FPO AE 43641",3273.64
ORD_00002908,CUST_000065,2025-03-23,Processing,Debit Card,"64035 Scott Forest Apt. 036
East Patrickberg, MO 29594",8280.38
ORD_00002909,CUST_000067,2025-01-02,Delivered,Bank Transfer,"248 Edward Alley Suite 413
Moniquechester, DC 21699",5386.12
ORD_00002910,CUST_000031,2024-12-09,Pending,Bank Transfer,"85000 Jessica Oval
Rogersport, DE 07254",3137.12
ORD_00002911,CUST_000443,2025-03-20,Delivered,Bank Transfer,"711 Julie Shoal
New Stephanieside, WA 19029",2800.09
ORD_00002912,CUST_000180,2024-08-01,Pending,Credit Card,"4768 Marshall Light Suite 506
West Johnny, AL 77069",682.77
ORD_00002913,CUST_000673,2024-09-13,Pending,PayPal,"4076 Ramirez Heights
North Rachelville, OK 22268",3538.35
ORD_00002914,CUST_000727,2024-06-22,Shipped,Bank Transfer,"22203 Cohen Meadows Suite 384
New Jessica, NY 40781",2647.44
ORD_00002915,CUST_000208,2025-04-19,Shipped,Credit Card,"39182 Newton Skyway
Lake Robinton, WA 54416",3714.26
ORD_00002916,CUST_000688,2025-05-17,Shipped,Debit Card,"0292 Small Parks
North Rodney, ND 84030",6290.84
ORD_00002917,CUST_000241,2024-10-10,Delivered,Credit Card,"4319 Schwartz Green Apt. 397
New Alan, CT 94263",689.74
ORD_00002918,CUST_000666,2025-03-04,Pending,Bank Transfer,"2845 Donna Crescent
Katiemouth, AZ 60186",6547.83
ORD_00002919,CUST_000573,2025-01-11,Delivered,Debit Card,"139 Beverly Walk Apt. 086
West Josephville, MI 77763",3476.59
ORD_00002920,CUST_000733,2024-08-26,Pending,PayPal,"818 Juan Lane
Archerstad, IL 32045",7256.15
ORD_00002921,CUST_000373,2025-02-28,Pending,PayPal,"743 James Fords Suite 118
Lake Joy, MN 84919",10226.77
ORD_00002922,CUST_000468,2024-07-13,Delivered,Debit Card,"Unit 4864 Box 0229
DPO AA 84848",92.68
ORD_00002923,CUST_000383,2024-12-06,Shipped,Debit Card,"204 Jackson Mission
Elizabethport, ID 90917",5670.93
ORD_00002924,CUST_000329,2024-10-12,Shipped,Bank Transfer,"USNS Wilson
FPO AP 16411",336.54
ORD_00002925,CUST_000179,2025-05-05,Cancelled,Bank Transfer,"807 Cynthia Points
New Angelafurt, MP 49584",6209.26
ORD_00002926,CUST_000382,2025-01-03,Delivered,PayPal,"73234 Matthew Flat Suite 175
Robertland, NH 27261",5360.94
ORD_00002927,CUST_000786,2025-01-28,Shipped,Debit Card,"62061 Lamb Forges Suite 852
Port Michaelview, NH 96109",933.72
ORD_00002928,CUST_000834,2025-02-14,Delivered,Bank Transfer,"1244 Boyd Heights Apt. 005
South Danielleborough, MD 25684",5590.67
ORD_00002929,CUST_000369,2024-10-04,Delivered,Credit Card,"9295 Sexton Ranch Suite 861
New Kathleen, AL 07782",2868.54
ORD_00002930,CUST_000617,2024-08-23,Shipped,Debit Card,"256 Madison Locks
Wellsland, MO 52014",4027.26
ORD_00002931,CUST_000341,2025-02-23,Shipped,Bank Transfer,"USNS Smith
FPO AE 65452",846.15
ORD_00002932,CUST_000462,2025-02-02,Cancelled,Debit Card,"2442 Robert Spring
Jonesmouth, NE 05768",2570.55
ORD_00002933,CUST_000912,2024-06-06,Pending,PayPal,"PSC 4083, Box 9366
APO AP 53815",1141.5
ORD_00002934,CUST_000519,2024-10-25,Processing,PayPal,"89558 Courtney Mountains Apt. 035
Annstad, IL 65985",13125.06
ORD_00002935,CUST_000554,2024-12-04,Processing,Debit Card,"1740 Crawford Keys
New Daniel, UT 16256",7494.37
ORD_00002936,CUST_000836,2024-09-04,Processing,Bank Transfer,"870 Harris Village Apt. 804
Holmesshire, RI 08656",8696.5
ORD_00002937,CUST_000084,2024-06-24,Delivered,Credit Card,"6733 Booker Land Suite 071
Murphyburgh, LA 59022",846.65
ORD_00002938,CUST_000514,2025-02-24,Cancelled,Credit Card,"950 Adrian Via
Jacksonmouth, MO 36848",1718.16
ORD_00002939,CUST_000533,2024-08-02,Pending,Credit Card,"5861 Joshua Light
Port Leontown, AL 14630",2731.09
ORD_00002940,CUST_000261,2025-06-03,Cancelled,Debit Card,"43418 Justin Field
South Stevenfort, VI 20531",5067.15
ORD_00002941,CUST_000758,2024-08-02,Processing,PayPal,"9542 Jeffrey Brooks
East Sandramouth, CA 16936",3348.92
ORD_00002942,CUST_000501,2024-12-24,Pending,PayPal,"790 Jason Estate
West Crystal, FM 61053",735.05
ORD_00002943,CUST_000750,2024-12-30,Shipped,Bank Transfer,"3241 Sherry Corners Suite 784
West Devinstad, NY 72369",3042.0
ORD_00002944,CUST_000536,2024-08-01,Delivered,Debit Card,"24387 Christopher Locks
North Justin, FL 61425",3562.66
ORD_00002945,CUST_000591,2024-12-19,Shipped,Bank Transfer,"293 Timothy Trail
Evansbury, MI 45872",538.63
ORD_00002946,CUST_000705,2024-06-12,Pending,Debit Card,"94204 Jenkins Fort Apt. 112
West Davidview, KS 92948",8535.63
ORD_00002947,CUST_000656,2025-02-06,Delivered,Debit Card,"77885 Jones Crest Apt. 739
Fergusonchester, KS 43665",1852.83
ORD_00002948,CUST_000855,2025-04-08,Processing,Credit Card,"051 Nichole Ridges Suite 013
West Sherriside, MH 98045",1141.5
ORD_00002949,CUST_000915,2025-05-16,Cancelled,Credit Card,"72974 Ethan Trail Apt. 223
Sarahbury, GA 19220",7825.76
ORD_00002950,CUST_000508,2025-02-15,Processing,Credit Card,"012 Dunn Unions Apt. 133
Davidborough, NV 33598",3151.75
ORD_00002951,CUST_000712,2025-05-17,Shipped,Debit Card,"223 Timothy Brook Suite 629
Jacobshire, NJ 83515",9289.86
ORD_00002952,CUST_000774,2024-08-06,Delivered,PayPal,"9346 Donna Canyon
Cooperberg, GA 58221",522.42
ORD_00002953,CUST_000846,2024-11-28,Processing,Credit Card,"Unit 8871 Box 4365
DPO AE 88924",3034.17
ORD_00002954,CUST_000975,2025-01-04,Processing,Credit Card,"32884 Joseph Highway Suite 565
Amberbury, VI 51587",4002.91
ORD_00002955,CUST_000017,2025-03-04,Pending,PayPal,"89456 Hannah Squares
North Thomasmouth, NJ 75372",201.87
ORD_00002956,CUST_000124,2024-06-29,Processing,Debit Card,"6170 Dana Tunnel
Youngstad, IN 04439",1762.71
ORD_00002957,CUST_000848,2024-06-06,Pending,Credit Card,"2297 Angela Mountain Suite 359
Williamfort, CA 84893",4243.62
